Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
18,10,15,27,19,8
6,10,15,27,6,1
7,9,15,27,5,2
8,8,15,27,6,1
7,9,15,27,7,0
8,8,15,27,7,0
9,7,15,27,8,1
10,8,15,27,9,0
11,7,15,27,10,1
12,6,15,27,11,2
13,7,15,27,10,3
12,8,15,27,11,2
11,9,15,27,12,3
10,10,15,27,11,4
11,9,15,27,10,5
12,8,15,27,11,6
13,7,15,27,12,7
12,8,15,27,11,8
13,7,15,27,12,7
14,6,15,27,13,8
13,7,15,27,12,9
14,6,15,27,11,10
13,7,15,27,12,9
14,6,15,27,13,10
15,7,15,27,14,11
16,8,15,27,15,10
17,7,15,27,16,9
16,8,15,27,17,10
17,9,15,27,18,9
18,10,15,27,19,8
