Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
29,7,5,7,24,29
12,8,5,7,17,22
13,9,5,7,16,23
14,10,5,7,17,24
15,9,5,7,18,23
16,8,5,7,19,24
15,9,5,7,18,25
16,8,5,7,19,26
17,7,5,7,20,25
18,6,5,7,21,24
19,7,5,7,22,23
18,8,5,7,23,22
17,9,5,7,22,23
18,8,5,7,23,22
19,7,5,7,24,21
20,8,5,7,25,20
21,7,5,7,24,21
22,8,5,7,23,22
23,7,5,7,22,23
24,8,5,7,23,22
25,7,5,7,22,23
26,6,5,7,23,24
27,7,5,7,22,25
28,6,5,7,23,24
27,5,5,7,24,25
28,6,5,7,23,26
27,7,5,7,24,27
26,8,5,7,25,26
27,7,5,7,24,27
28,6,5,7,25,26
27,5,5,7,26,25
28,6,5,7,25,26
27,7,5,7,24,27
28,6,5,7,23,28
29,7,5,7,24,29
