Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
25,17,11,24,23,25
15,15,11,24,17,11
16,14,11,24,18,12
17,15,11,24,17,13
16,16,11,24,16,14
17,17,11,24,17,13
16,18,11,24,16,14
17,17,11,24,17,13
18,16,11,24,16,14
19,17,11,24,15,15
20,16,11,24,16,14
19,17,11,24,17,13
20,16,11,24,16,14
19,17,11,24,15,15
18,18,11,24,14,16
19,17,11,24,15,17
18,18,11,24,16,18
19,19,11,24,15,19
18,20,11,24,16,18
19,19,11,24,15,19
18,20,11,24,16,18
19,19,11,24,15,19
18,20,11,24,16,20
19,19,11,24,17,21
20,18,11,24,16,22
21,17,11,24,17,23
22,16,11,24,16,24
23,15,11,24,15,25
22,16,11,24,14,26
23,15,11,24,15,25
24,14,11,24,16,26
23,15,11,24,17,25
22,16,11,24,16,26
21,17,11,24,17,27
22,16,11,24,18,28
23,15,11,24,19,27
24,16,11,24,20,26
25,15,11,24,21,25
26,16,11,24,22,26
25,17,11,24,23,25
