Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,27,18,7,29,22
6,24,18,7,7,18
5,25,18,7,8,19
6,26,18,7,7,20
7,25,18,7,8,21
8,24,18,7,9,22
9,25,18,7,10,23
10,24,18,7,11,24
11,23,18,7,12,25
10,24,18,7,11,26
11,25,18,7,12,27
10,26,18,7,13,26
11,25,18,7,12,27
10,26,18,7,13,28
11,25,18,7,14,27
10,26,18,7,13,28
9,27,18,7,12,29
10,26,18,7,11,28
11,25,18,7,12,29
12,26,18,7,11,28
11,27,18,7,12,27
12,26,18,7,11,28
13,27,18,7,12,27
14,28,18,7,13,28
13,29,18,7,14,27
12,28,18,7,13,28
13,29,18,7,14,27
12,28,18,7,15,28
11,29,18,7,14,29
10,28,18,7,14,29
11,27,18,7,13,28
10,28,18,7,14,27
9,29,18,7,15,26
10,28,18,7,16,27
9,29,18,7,17,26
8,28,18,7,18,25
7,29,18,7,19,26
8,28,18,7,20,27
9,27,18,7,21,26
10,26,18,7,22,25
11,27,18,7,21,26
12,28,18,7,22,25
11,29,18,7,23,24
10,28,18,7,24,23
11,27,18,7,25,22
10,28,18,7,26,23
11,27,18,7,27,22
12,26,18,7,28,21
11,27,18,7,29,22
