Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
29,29,23,12,23,21
22,22,23,12,6,14
23,21,23,12,7,13
22,22,23,12,8,12
21,23,23,12,9,11
22,24,23,12,10,12
23,23,23,12,11,13
22,24,23,12,10,14
23,25,23,12,11,15
24,26,23,12,12,16
25,25,23,12,11,17
26,26,23,12,12,18
25,27,23,12,11,19
24,28,23,12,10,20
25,27,23,12,11,19
26,28,23,12,10,20
27,27,23,12,11,19
28,26,23,12,10,20
27,27,23,12,11,19
26,28,23,12,12,18
27,29,23,12,13,17
27,29,23,12,14,18
27,29,23,12,15,19
26,28,23,12,16,20
27,29,23,12,17,19
28,28,23,12,16,20
27,27,23,12,17,21
28,28,23,12,18,20
27,29,23,12,19,21
28,28,23,12,20,22
27,29,23,12,21,23
28,28,23,12,22,22
29,29,23,12,23,21
