Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
20,27,12,25,28,22
5,26,12,25,4,28
6,25,12,25,3,29
7,24,12,25,3,29
8,23,12,25,3,29
7,24,12,25,2,28
6,25,12,25,3,27
5,26,12,25,4,26
6,27,12,25,5,27
7,26,12,25,6,28
8,25,12,25,7,27
9,24,12,25,8,26
10,25,12,25,9,25
11,24,12,25,10,26
10,25,12,25,11,25
11,24,12,25,10,26
10,25,12,25,9,27
11,24,12,25,10,28
12,23,12,25,11,29
13,22,12,25,11,29
14,23,12,25,12,28
15,24,12,25,13,29
16,25,12,25,14,28
17,24,12,25,13,29
18,23,12,25,14,28
19,22,12,25,15,27
18,23,12,25,16,28
17,24,12,25,17,27
16,25,12,25,16,28
17,26,12,25,15,29
18,25,12,25,16,28
19,26,12,25,15,29
20,27,12,25,14,28
19,28,12,25,15,27
18,29,12,25,16,26
19,28,12,25,17,25
20,29,12,25,18,24
20,29,12,25,19,23
21,28,12,25,20,22
22,29,12,25,21,21
21,28,12,25,22,22
20,29,12,25,23,21
19,28,12,25,24,20
20,27,12,25,25,19
19,28,12,25,24,20
20,27,12,25,23,21
19,28,12,25,24,22
18,29,12,25,25,21
17,28,12,25,24,22
18,27,12,25,25,23
19,28,12,25,26,22
18,29,12,25,25,23
18,29,12,25,26,22
17,28,12,25,25,23
18,29,12,25,26,22
19,28,12,25,27,21
20,27,12,25,28,22
