Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,9,17,22,21,20
12,3,17,22,15,10
11,4,17,22,14,11
12,5,17,22,13,12
13,4,17,22,12,13
14,5,17,22,11,14
15,4,17,22,12,13
16,3,17,22,13,12
17,4,17,22,14,13
18,3,17,22,15,14
19,2,17,22,16,15
20,1,17,22,17,14
21,2,17,22,16,15
22,1,17,22,15,16
21,2,17,22,16,17
22,3,17,22,17,16
23,4,17,22,18,15
24,5,17,22,19,14
25,6,17,22,18,15
26,5,17,22,19,16
25,6,17,22,18,17
24,7,17,22,19,16
25,6,17,22,18,17
26,5,17,22,17,18
25,6,17,22,16,19
26,5,17,22,17,20
25,6,17,22,18,21
24,7,17,22,19,20
25,8,17,22,20,21
24,9,17,22,21,20
