Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,26,24,0,25,18
20,26,24,0,10,11
19,27,24,0,9,12
20,28,24,0,10,13
21,29,24,0,9,14
21,29,24,0,8,15
20,28,24,0,9,14
19,29,24,0,10,15
18,28,24,0,9,16
17,29,24,0,10,17
17,29,24,0,11,18
18,28,24,0,10,19
17,29,24,0,11,20
18,28,24,0,10,21
19,27,24,0,11,20
18,28,24,0,12,21
19,29,24,0,13,20
20,28,24,0,14,19
21,29,24,0,13,20
21,29,24,0,14,21
22,28,24,0,15,22
23,27,24,0,14,23
24,26,24,0,15,22
23,27,24,0,16,21
24,26,24,0,17,20
25,27,24,0,18,19
24,28,24,0,17,20
23,29,24,0,18,19
24,28,24,0,19,18
25,29,24,0,18,19
26,28,24,0,19,20
25,29,24,0,20,21
24,28,24,0,21,20
25,29,24,0,22,19
24,28,24,0,23,18
25,27,24,0,24,19
26,26,24,0,25,18
