Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
20,27,25,27,29,19
11,22,25,27,5,13
10,23,25,27,6,12
9,24,25,27,7,13
10,23,25,27,8,12
9,24,25,27,7,13
10,25,25,27,8,12
11,26,25,27,9,13
12,25,25,27,10,12
11,26,25,27,11,11
12,27,25,27,12,12
11,28,25,27,13,11
12,29,25,27,14,10
11,28,25,27,15,11
10,29,25,27,14,12
10,29,25,27,15,11
9,28,25,27,14,12
10,29,25,27,15,11
11,28,25,27,16,10
12,27,25,27,17,11
13,26,25,27,16,12
14,27,25,27,15,13
15,26,25,27,16,14
16,25,25,27,17,13
17,24,25,27,16,14
18,23,25,27,17,13
17,24,25,27,18,12
18,25,25,27,17,13
19,24,25,27,18,14
20,23,25,27,19,13
19,24,25,27,20,14
20,25,25,27,19,15
19,26,25,27,18,16
20,25,25,27,19,17
21,24,25,27,20,16
20,25,25,27,19,17
21,26,25,27,20,18
20,27,25,27,21,17
19,28,25,27,22,18
18,29,25,27,23,19
17,28,25,27,24,18
18,29,25,27,25,17
19,28,25,27,26,16
18,29,25,27,27,17
19,28,25,27,28,18
20,27,25,27,29,19
