Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
29,26,27,9,28,17
12,1,27,9,6,3
11,2,27,9,5,4
10,3,27,9,6,3
11,4,27,9,7,2
12,5,27,9,6,3
11,6,27,9,7,4
10,7,27,9,8,3
11,6,27,9,9,2
12,5,27,9,10,3
13,6,27,9,11,2
12,7,27,9,10,3
13,8,27,9,11,2
14,9,27,9,12,1
15,10,27,9,11,2
16,9,27,9,12,1
15,10,27,9,13,0
16,9,27,9,13,0
15,10,27,9,13,0
14,11,27,9,13,0
15,10,27,9,13,0
14,11,27,9,13,0
15,12,27,9,12,1
14,13,27,9,13,0
13,14,27,9,12,1
14,15,27,9,13,2
13,16,27,9,14,3
14,17,27,9,13,4
15,16,27,9,14,3
16,17,27,9,13,4
17,16,27,9,14,3
18,17,27,9,15,4
19,16,27,9,16,5
20,17,27,9,15,6
21,16,27,9,14,7
22,15,27,9,13,8
23,16,27,9,14,7
24,17,27,9,15,6
25,16,27,9,16,5
26,17,27,9,17,4
27,18,27,9,16,5
26,19,27,9,17,6
25,20,27,9,18,7
26,21,27,9,19,8
25,22,27,9,20,9
24,23,27,9,21,10
25,22,27,9,22,11
26,23,27,9,21,12
27,22,27,9,22,11
26,23,27,9,23,12
25,24,27,9,24,13
26,23,27,9,25,14
27,24,27,9,26,15
26,25,27,9,25,16
25,26,27,9,24,17
26,27,27,9,25,16
27,28,27,9,24,17
28,27,27,9,25,18
27,26,27,9,26,19
28,25,27,9,27,18
29,26,27,9,28,17
