Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,10,4,29,15,28
10,2,4,29,13,24
9,3,4,29,12,25
10,2,4,29,11,26
11,1,4,29,12,27
10,2,4,29,11,28
9,3,4,29,10,29
8,4,4,29,10,29
9,5,4,29,9,28
10,6,4,29,10,27
11,7,4,29,11,26
12,8,4,29,10,27
13,9,4,29,9,28
12,8,4,29,10,27
13,9,4,29,9,28
12,8,4,29,10,29
13,7,4,29,10,29
12,8,4,29,10,29
13,9,4,29,10,29
12,8,4,29,9,28
11,9,4,29,10,27
12,10,4,29,11,26
11,11,4,29,10,27
12,10,4,29,9,28
11,11,4,29,10,27
12,10,4,29,11,26
11,11,4,29,12,27
12,10,4,29,13,28
11,11,4,29,14,27
12,12,4,29,13,28
13,11,4,29,14,29
14,10,4,29,15,28
