Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,29,5,19,24,19
10,23,5,19,1,18
9,24,5,19,2,17
10,23,5,19,3,18
11,24,5,19,2,19
12,23,5,19,3,20
11,24,5,19,4,19
12,23,5,19,3,20
13,24,5,19,4,21
12,25,5,19,5,20
13,26,5,19,6,21
12,27,5,19,7,20
11,28,5,19,8,19
12,29,5,19,7,20
12,29,5,19,8,21
11,28,5,19,9,22
12,27,5,19,10,21
13,26,5,19,11,22
12,27,5,19,12,21
13,28,5,19,13,20
12,29,5,19,14,21
13,28,5,19,15,22
14,27,5,19,14,23
15,26,5,19,13,24
14,27,5,19,14,25
15,28,5,19,15,24
16,27,5,19,16,23
15,28,5,19,15,24
14,29,5,19,16,23
14,29,5,19,17,22
14,29,5,19,16,23
13,28,5,19,17,22
14,27,5,19,18,21
15,28,5,19,19,20
14,29,5,19,20,19
13,28,5,19,21,20
12,29,5,19,22,19
13,28,5,19,23,18
12,29,5,19,24,19
