Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,29,23,21,28,27
26,21,23,21,11,20
27,20,23,21,10,21
28,21,23,21,11,20
27,20,23,21,12,21
26,21,23,21,11,22
27,20,23,21,12,21
28,21,23,21,13,20
27,22,23,21,14,19
28,21,23,21,13,20
27,20,23,21,12,21
28,19,23,21,11,22
27,20,23,21,12,23
28,19,23,21,13,22
27,20,23,21,14,23
28,19,23,21,15,22
27,20,23,21,14,23
28,21,23,21,13,24
27,20,23,21,14,23
26,21,23,21,15,24
25,22,23,21,16,23
24,23,23,21,17,22
23,24,23,21,18,23
22,25,23,21,19,22
21,26,23,21,20,21
22,27,23,21,21,20
23,28,23,21,22,19
24,29,23,21,23,20
24,29,23,21,22,21
25,28,23,21,23,22
24,29,23,21,24,23
24,29,23,21,25,24
24,29,23,21,26,25
25,28,23,21,25,26
24,29,23,21,24,27
23,28,23,21,25,26
24,29,23,21,26,25
23,28,23,21,27,26
24,29,23,21,28,27
