Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
18,5,6,10,10,26
5,2,6,10,8,18
4,3,6,10,9,19
5,2,6,10,10,20
6,3,6,10,9,21
5,4,6,10,10,20
6,5,6,10,11,21
5,6,6,10,12,22
6,7,6,10,11,23
7,6,6,10,12,24
8,7,6,10,13,23
7,8,6,10,14,22
8,9,6,10,15,21
9,8,6,10,14,22
8,9,6,10,15,21
9,10,6,10,14,22
10,9,6,10,13,23
11,8,6,10,14,22
12,7,6,10,13,23
13,6,6,10,12,24
14,5,6,10,11,25
15,4,6,10,10,26
14,5,6,10,9,27
15,4,6,10,8,28
16,3,6,10,9,29
15,4,6,10,9,29
16,5,6,10,10,28
15,6,6,10,9,29
16,5,6,10,10,28
17,4,6,10,9,29
16,3,6,10,8,28
15,4,6,10,7,29
16,5,6,10,8,28
17,6,6,10,9,27
18,5,6,10,10,26
