Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,23,26,26,24,17
20,6,26,26,9,16
19,7,26,26,8,17
20,6,26,26,9,16
19,7,26,26,10,15
18,8,26,26,11,14
17,9,26,26,12,15
16,10,26,26,13,16
17,11,26,26,12,17
18,12,26,26,13,16
19,11,26,26,12,17
18,12,26,26,11,18
19,13,26,26,12,17
18,14,26,26,11,18
19,13,26,26,12,17
18,14,26,26,13,16
19,13,26,26,12,17
18,14,26,26,13,16
17,15,26,26,12,17
18,16,26,26,13,16
17,17,26,26,14,17
16,18,26,26,13,18
17,19,26,26,14,19
18,20,26,26,15,18
19,21,26,26,16,19
20,20,26,26,17,20
19,21,26,26,16,21
20,22,26,26,17,20
21,21,26,26,18,19
20,22,26,26,19,18
21,21,26,26,18,19
22,22,26,26,19,20
23,21,26,26,20,19
22,22,26,26,19,20
21,23,26,26,20,19
22,22,26,26,21,20
21,23,26,26,22,19
20,24,26,26,23,18
19,23,26,26,24,17
