Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,29,22,24,16,28
8,21,22,24,5,25
9,20,22,24,6,24
8,21,22,24,5,25
9,20,22,24,4,26
10,21,22,24,3,27
11,22,22,24,4,26
12,21,22,24,3,27
13,22,22,24,2,28
14,23,22,24,3,29
15,24,22,24,4,28
14,25,22,24,5,27
15,24,22,24,6,28
16,23,22,24,7,27
17,24,22,24,8,26
18,23,22,24,9,27
17,24,22,24,10,26
16,25,22,24,9,27
17,24,22,24,10,26
18,23,22,24,9,27
17,24,22,24,10,26
18,23,22,24,11,25
19,24,22,24,12,24
20,23,22,24,11,25
21,22,22,24,12,24
22,23,22,24,13,25
21,24,22,24,12,26
22,25,22,24,13,25
23,26,22,24,14,24
24,27,22,24,13,25
25,28,22,24,12,26
26,29,22,24,13,27
26,29,22,24,14,28
27,28,22,24,15,27
28,29,22,24,16,28
