Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,28,10,9,28,3
9,21,10,9,12,1
10,22,10,9,13,2
11,23,10,9,14,3
10,24,10,9,15,2
11,25,10,9,16,1
12,24,10,9,17,2
11,25,10,9,18,1
10,26,10,9,19,0
11,25,10,9,18,1
12,24,10,9,19,0
11,25,10,9,19,0
12,24,10,9,19,0
13,25,10,9,19,0
14,26,10,9,20,1
13,27,10,9,21,2
12,28,10,9,22,1
11,29,10,9,23,0
12,28,10,9,24,1
13,29,10,9,23,2
12,28,10,9,24,1
13,29,10,9,25,2
14,28,10,9,24,3
15,27,10,9,25,4
16,26,10,9,26,3
15,27,10,9,27,2
14,28,10,9,26,1
15,27,10,9,27,2
16,26,10,9,26,1
15,27,10,9,27,0
14,28,10,9,27,0
15,27,10,9,28,1
16,26,10,9,27,0
17,27,10,9,28,1
16,28,10,9,27,0
15,29,10,9,28,1
14,28,10,9,27,0
13,29,10,9,28,1
13,29,10,9,27,0
13,29,10,9,27,0
13,29,10,9,28,1
13,29,10,9,27,0
12,28,10,9,26,1
13,27,10,9,27,2
12,28,10,9,28,3
