Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,15,27,4,29,18
14,8,27,4,16,13
13,9,27,4,17,12
14,10,27,4,16,13
13,11,27,4,17,12
12,12,27,4,18,13
11,13,27,4,19,14
12,14,27,4,20,13
13,15,27,4,19,14
14,14,27,4,20,13
15,13,27,4,19,14
14,14,27,4,18,15
15,13,27,4,19,16
14,14,27,4,20,15
15,15,27,4,21,16
16,14,27,4,22,15
17,15,27,4,23,16
18,14,27,4,24,15
17,15,27,4,25,16
18,14,27,4,26,15
19,13,27,4,25,16
20,12,27,4,26,17
21,13,27,4,25,18
20,14,27,4,26,17
19,15,27,4,27,18
20,14,27,4,28,17
19,15,27,4,29,18
