Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
29,23,2,0,16,24
24,10,2,0,7,17
23,11,2,0,8,16
24,10,2,0,7,17
23,11,2,0,8,18
22,12,2,0,9,19
23,13,2,0,10,20
22,14,2,0,11,19
23,15,2,0,12,20
24,16,2,0,11,21
25,15,2,0,12,20
24,16,2,0,11,21
25,17,2,0,10,22
24,18,2,0,11,23
25,17,2,0,10,24
24,18,2,0,9,25
25,17,2,0,8,26
26,18,2,0,9,25
25,19,2,0,10,26
26,18,2,0,11,27
25,19,2,0,12,26
24,20,2,0,13,27
25,21,2,0,12,28
24,22,2,0,13,27
25,21,2,0,14,26
26,20,2,0,13,27
27,21,2,0,14,26
28,22,2,0,15,25
29,23,2,0,16,24
