Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,23,21,3,29,22
7,21,21,3,23,18
8,22,21,3,24,19
9,23,21,3,25,20
10,22,21,3,26,21
9,23,21,3,27,20
8,24,21,3,26,21
9,23,21,3,27,22
10,24,21,3,26,21
11,23,21,3,27,22
12,24,21,3,28,21
11,25,21,3,27,22
12,26,21,3,26,21
11,27,21,3,25,22
12,26,21,3,26,23
13,25,21,3,25,24
14,24,21,3,26,25
13,25,21,3,27,24
12,24,21,3,26,23
13,25,21,3,27,22
12,24,21,3,26,21
13,23,21,3,27,20
14,22,21,3,28,19
15,21,21,3,27,18
14,22,21,3,26,19
13,23,21,3,27,18
14,24,21,3,28,17
13,25,21,3,27,18
14,24,21,3,26,19
15,23,21,3,27,20
14,24,21,3,28,19
13,25,21,3,27,20
12,24,21,3,26,21
13,25,21,3,27,22
14,24,21,3,28,21
15,23,21,3,29,22
