Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,21,12,29,27,27
21,18,12,29,12,24
20,19,12,29,13,23
21,20,12,29,14,24
22,19,12,29,15,25
23,18,12,29,16,26
24,19,12,29,17,27
25,18,12,29,18,26
24,19,12,29,19,25
23,20,12,29,20,24
22,21,12,29,21,23
23,22,12,29,22,24
24,23,12,29,21,25
23,24,12,29,20,24
24,23,12,29,21,23
23,24,12,29,22,24
24,23,12,29,21,25
23,24,12,29,20,24
24,23,12,29,21,23
25,24,12,29,22,22
24,25,12,29,21,23
25,24,12,29,20,24
26,23,12,29,19,25
27,22,12,29,20,24
26,21,12,29,21,23
27,22,12,29,22,24
26,21,12,29,23,23
25,22,12,29,24,22
24,23,12,29,25,23
25,24,12,29,26,24
26,23,12,29,25,25
27,22,12,29,26,26
26,21,12,29,25,25
25,22,12,29,26,26
26,21,12,29,27,27
